"","wage","educ","exper","fulltime","hrswk","nkids","age","married","female","insurance","private","mcaid","mcare","metro","northeast","midwest","south","west","white","black","asian"
"4309",17.8,12,35,1,40,1,50,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"4310",8.97,16,20,0,30,0,39,0,1,1,0,1,0,1,0,0,1,0,1,0,0
"4311",27.78,16,27,1,45,2,46,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"4312",12.55,11,11,1,49,2,24,1,1,0,0,0,0,1,0,0,0,1,1,0,0
"4313",16.78,12,12,1,42,0,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"4314",18.5,14,53,1,40,0,70,1,1,1,1,0,1,1,0,1,0,0,1,0,0
"4315",17,12,39,1,40,0,54,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4316",11.27,12,27,1,37,0,42,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4317",54.95,18,32,1,42,3,52,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4318",8.78,16,4,0,32,0,23,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"4319",11,12,44,1,40,0,59,1,1,0,0,0,0,0,0,0,1,0,0,1,0
"4320",3.6,13,5,1,15,0,21,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"4321",14.43,9,48,1,40,2,59,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4322",36.54,16,19,1,50,2,38,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4323",18,16,23,1,40,0,42,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"4324",17.3,12,47,1,40,0,62,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4325",18.87,12,22,1,55,3,37,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"4326",28.85,12,36,0,20,0,51,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"4327",19,14,8,1,40,0,25,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4328",11,12,37,1,40,0,52,0,1,1,0,1,0,1,0,0,0,1,1,0,0
"4329",34.63,18,23,1,40,2,43,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"4330",15.54,14,7,1,39,0,24,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4331",46.16,16,28,1,50,0,47,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4332",9.7,14,5,1,38,0,22,0,0,1,1,0,0,1,1,0,0,0,0,1,0
"4333",11.05,13,45,1,40,0,61,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"4334",18.9,16,26,1,40,1,45,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4335",30,16,7,0,40,0,26,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4336",14,13,7,1,0,0,23,0,0,1,0,1,0,1,0,1,0,0,0,0,1
"4337",23.1,12,39,1,50,0,54,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4338",10.52,11,56,0,40,0,69,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"4339",14,12,34,1,40,0,49,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"4340",31.25,13,30,1,40,2,46,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4341",38.46,18,16,1,52,2,36,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4342",28.38,16,19,1,45,3,38,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4343",26.45,12,44,1,40,0,59,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"4344",31.25,18,28,1,40,0,48,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4345",38.46,21,17,1,50,2,39,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4346",8.5,14,7,1,40,0,25,0,0,1,0,1,0,1,0,1,0,0,1,0,0
"4347",24.03,21,18,1,40,3,39,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4348",10,12,14,1,35,1,29,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"4349",10,16,19,1,55,0,38,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"4350",23.4,14,17,1,50,3,35,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4351",20.78,12,34,1,40,2,49,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"4352",34.78,13,16,1,55,0,32,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4353",8.75,14,13,1,40,2,31,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4354",15.38,14,28,1,50,0,45,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"4355",8.65,8,38,0,25,0,48,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"4356",7.25,16,32,1,48,0,51,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4357",16,13,12,1,40,2,28,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4358",15,13,12,1,45,2,28,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"4359",21.83,16,12,1,36,2,31,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4360",14,12,18,1,40,1,33,1,0,1,0,1,0,1,1,0,0,0,0,0,1
"4361",13.4,11,37,1,40,0,50,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"4362",13,12,38,1,40,0,53,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4363",18.5,14,28,1,40,0,45,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4364",16,16,25,1,40,0,44,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"4365",19.95,16,9,1,40,0,28,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"4366",25.6,13,11,1,43,1,27,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4367",15.85,18,15,1,40,0,35,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4368",72.13,21,15,1,40,0,36,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4369",16.4,16,9,1,40,0,28,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4370",19.23,12,42,1,40,0,57,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4371",34.62,18,32,1,50,0,52,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"4372",16.25,16,40,1,40,0,59,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"4373",20.18,16,11,1,40,3,30,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4374",17.25,12,32,0,40,0,47,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"4375",32.2,18,20,1,40,0,40,0,0,1,1,0,0,1,1,0,0,0,0,0,1
"4376",7.06,12,13,0,40,0,28,1,1,1,0,0,0,1,0,0,0,1,1,0,0
"4377",9,13,41,1,40,0,57,0,1,1,1,0,0,1,0,0,0,1,0,1,0
"4378",21.97,12,46,1,35,0,61,1,1,1,1,0,0,1,1,0,0,0,0,0,1
"4379",32.04,13,44,1,40,0,60,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4380",19.25,12,6,1,49,0,21,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4381",9.24,16,6,0,25,0,25,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4382",43.75,16,11,1,52,0,30,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4383",29.96,13,20,1,59,0,36,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"4384",38.45,13,7,1,50,0,23,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"4385",15.6,14,8,1,40,1,26,0,1,1,1,1,0,1,1,0,0,0,1,0,0
"4386",20.83,13,19,1,40,1,35,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4387",21.53,12,37,1,40,0,52,0,0,1,1,0,0,0,1,0,0,0,1,0,0
"4388",24.91,16,42,1,35,0,61,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4389",25,16,6,1,40,0,25,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4390",18.28,12,18,1,40,0,33,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4391",25.48,18,14,1,45,0,34,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"4392",14.02,14,31,1,45,1,49,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4393",10,12,32,0,40,0,47,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"4394",9.33,13,47,1,40,0,63,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4395",16.35,11,32,1,40,0,45,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4396",25.95,16,30,1,40,2,49,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4397",12.95,13,5,0,20,0,21,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4398",10.83,12,7,0,0,2,22,1,1,1,1,1,0,1,0,0,1,0,1,0,0
"4399",16.03,21,34,1,60,0,55,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4400",10,12,17,1,35,1,32,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"4401",10.2,13,43,1,36,0,59,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4402",10,13,6,0,20,1,22,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"4403",11,10,24,1,40,1,36,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"4404",11.9,12,23,1,40,0,38,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"4405",42.3,16,35,1,50,0,54,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4406",38.45,12,33,1,40,2,48,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4407",12,13,5,1,40,2,21,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"4408",51.93,13,53,1,40,0,69,0,1,1,1,0,1,0,0,0,1,0,1,0,0
"4409",16.78,14,12,1,55,2,30,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4410",20,16,27,1,40,0,46,1,1,1,1,0,0,1,0,0,1,0,0,1,0
"4411",38.45,16,33,1,40,0,52,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4412",18.75,16,8,1,40,0,27,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"4413",13.82,16,48,1,38,0,67,0,1,1,1,0,0,1,0,0,1,0,0,1,0
"4414",12.83,12,16,1,36,0,31,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4415",17.3,12,29,0,20,2,44,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4416",8,13,5,0,24,0,21,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"4417",5.75,13,13,0,0,1,29,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4418",32.88,18,12,1,40,1,32,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4419",32.14,18,20,1,35,2,40,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4420",14.75,14,21,1,36,1,38,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"4421",18.28,18,9,1,40,1,29,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"4422",31.25,12,31,1,60,1,46,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4423",35,13,13,1,40,0,29,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4424",14.42,21,14,1,60,0,35,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"4425",36,13,26,1,40,5,42,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"4426",23.09,14,14,1,35,2,32,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"4427",8,12,25,0,0,2,40,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4428",10.58,12,13,1,40,2,28,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4429",4.8,6,52,0,10,0,61,0,1,1,1,1,0,1,0,0,1,0,1,0,0
"4430",24.05,8,47,1,40,1,57,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4431",25,13,43,1,40,0,59,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4432",6,12,32,1,40,1,46,1,1,0,0,0,0,1,0,1,0,0,1,0,0
"4433",11,12,35,1,0,0,50,0,0,1,0,1,1,0,1,0,0,0,1,0,0
"4434",14,12,7,1,40,1,22,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"4435",7.85,12,32,0,20,0,47,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"4436",22.22,18,26,0,24,0,46,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4437",15.59,12,30,1,37,0,45,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4438",9.23,12,27,1,40,1,42,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4439",33,13,21,1,50,1,37,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4440",10.25,12,13,1,40,0,28,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4441",60.1,12,48,1,55,0,63,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4442",12.5,12,20,1,40,1,35,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4443",13.75,13,22,1,40,2,38,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"4444",15,12,8,1,40,2,23,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"4445",14.3,13,28,0,15,3,44,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4446",23.08,18,13,1,50,2,33,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"4447",28.85,13,25,1,40,2,41,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4448",31.25,16,13,1,40,0,32,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"4449",31.25,12,44,1,40,0,59,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4450",50,16,28,1,50,0,47,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"4451",11.2,12,20,0,15,3,35,1,1,1,0,1,0,1,0,0,1,0,1,0,0
"4452",18.75,12,21,1,40,2,36,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"4453",40.07,14,17,1,60,3,35,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4454",19.23,16,6,1,40,0,25,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4455",28.46,16,14,1,50,2,33,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"4456",10.76,13,6,1,50,1,22,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4457",12,10,21,1,40,0,33,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"4458",34.15,18,37,1,40,0,57,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4459",22,13,25,1,40,0,41,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4460",39.4,13,29,1,40,1,45,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"4461",8.65,12,11,1,55,1,26,0,0,1,0,1,0,1,0,1,0,0,1,0,0
"4462",19.23,12,44,1,60,0,59,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4463",9.1,12,22,1,40,1,37,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"4464",53.75,21,38,1,40,0,59,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4465",47.58,16,17,1,40,1,36,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4466",8.4,12,47,0,25,0,62,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4467",40.38,16,19,1,40,3,38,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"4468",14.55,12,21,1,55,0,36,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"4469",10,14,14,0,30,0,31,0,1,1,0,1,0,0,1,0,0,0,1,0,0
"4470",21.15,16,27,1,40,4,46,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4471",14,13,13,1,40,1,29,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"4472",25,21,25,1,40,0,46,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"4473",15,16,8,1,40,0,27,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"4474",24.05,13,37,1,40,0,53,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4475",48.08,13,34,1,40,0,50,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"4476",17,16,29,1,40,1,48,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"4477",19.23,14,12,1,40,0,30,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"4478",59.09,12,34,1,50,1,49,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"4479",26.5,12,34,1,40,1,49,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4480",12.5,16,21,0,24,3,40,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4481",10.95,14,29,1,40,2,47,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4482",8,8,35,1,48,4,45,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"4483",20.78,16,33,1,38,1,52,1,1,1,1,0,0,1,1,0,0,0,0,1,0
"4484",19.23,12,24,1,40,0,39,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4485",22,16,42,1,40,0,61,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4486",15.38,16,6,1,50,0,25,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"4487",37.03,18,6,1,40,0,26,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4488",12.67,12,18,1,45,1,33,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"4489",15,13,29,1,40,0,45,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4490",21.25,14,14,1,40,0,31,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"4491",28.84,16,20,1,50,3,39,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4492",12.68,12,47,1,40,0,62,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"4493",36.05,14,27,1,40,1,45,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4494",34.13,16,3,0,40,0,22,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"4495",26.98,12,37,1,40,0,52,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4496",14.85,14,42,1,42,0,60,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"4497",12,16,7,0,32,1,26,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4498",22,12,25,1,40,0,40,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"4499",25,12,28,1,40,1,43,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4500",38.47,16,29,1,36,1,48,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4501",30.55,14,12,1,40,2,30,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4502",6,12,19,0,20,1,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"4503",12,13,26,1,40,1,42,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4504",10,13,5,0,6,1,21,0,1,1,1,0,0,0,1,0,0,0,1,0,0
"4505",10.23,12,28,1,40,1,43,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"4506",7,12,13,1,50,0,28,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"4507",7.5,16,51,0,32,0,70,0,0,1,1,0,1,0,0,1,0,0,1,0,0
"4508",6.93,12,27,1,40,0,42,0,0,1,0,1,0,1,0,0,1,0,1,0,0
"4509",13.88,12,41,1,46,0,56,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"4510",18.4,12,41,1,40,0,56,0,1,1,1,0,0,0,0,0,1,0,1,0,0
"4511",11,13,39,1,40,0,55,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4512",11.8,12,9,1,38,0,24,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4513",15.38,16,38,1,40,0,57,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4514",11.5,16,9,1,40,0,28,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4515",14.88,12,35,0,32,1,50,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4516",10,14,38,0,25,0,56,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"4517",22.75,16,24,1,40,0,43,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4518",9.5,12,34,1,30,0,49,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"4519",48.08,18,17,1,60,2,37,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4520",16,12,31,1,43,0,46,0,0,1,1,0,0,0,1,0,0,0,1,0,0
"4521",10.95,12,14,1,40,0,29,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"4522",16.67,12,38,1,42,0,53,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4523",31.5,16,25,1,40,0,44,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"4524",13.33,13,22,1,40,0,38,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"4525",25,12,35,1,60,2,50,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4526",38.46,16,30,1,50,1,49,1,0,1,1,0,0,0,1,0,0,0,1,0,0
"4527",38.45,18,18,1,40,2,38,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4528",25.95,9,34,1,40,1,45,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"4529",10.5,12,40,1,40,0,55,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"4530",26.45,12,15,1,52,2,30,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4531",13.45,12,35,1,40,1,50,1,0,1,0,1,0,1,0,0,1,0,0,1,0
"4532",7.69,12,41,1,65,0,56,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"4533",35.98,14,22,1,40,1,39,1,0,1,1,0,0,0,1,0,0,0,1,0,0
"4534",40.7,16,38,1,40,0,57,1,0,1,1,1,0,0,0,0,0,1,1,0,0
"4535",11.55,12,39,1,40,0,54,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"4536",34,13,34,1,40,0,50,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4537",36.05,16,23,1,40,0,42,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"4538",16.33,16,30,1,40,0,49,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4539",8,12,58,0,34,0,73,1,1,1,1,0,1,1,0,1,0,0,1,0,0
"4540",15.35,13,32,1,40,0,48,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4541",22.5,16,18,1,40,3,37,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4542",15.79,12,11,1,75,0,26,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"4543",11,12,32,1,40,0,47,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4544",15,13,25,1,40,1,41,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"4545",23.08,16,19,1,50,3,38,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4546",12.5,16,10,1,36,0,29,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"4547",7.75,12,9,1,40,0,24,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4548",11.78,16,37,1,40,0,56,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4549",11.54,12,12,1,50,0,27,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4550",33.65,16,41,1,40,0,60,1,0,1,0,0,0,1,0,0,0,1,1,0,0
"4551",21.63,13,26,1,40,0,42,0,0,1,1,0,0,1,0,0,1,0,0,1,0
"4552",11.35,13,38,1,40,0,54,0,1,1,1,0,0,1,0,0,1,0,1,0,0
"4553",10.32,13,11,0,22,0,27,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"4554",21.88,16,7,1,40,0,26,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4555",8,9,33,1,40,1,44,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"4556",16.02,12,37,1,60,0,52,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"4557",15.38,12,37,1,40,0,52,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"4558",22.5,14,18,1,44,2,36,0,1,1,1,0,0,1,0,0,1,0,0,1,0
"4559",15.83,12,39,1,40,0,54,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4560",15,12,22,1,40,1,37,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4561",7.5,13,12,1,40,0,28,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4562",22.04,18,26,1,55,0,46,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"4563",14,12,39,1,40,0,54,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4564",27.88,16,17,1,40,1,36,1,1,1,1,0,0,1,0,0,1,0,1,0,0
"4565",12,13,24,0,40,0,40,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"4566",14,12,65,0,20,0,80,0,1,1,1,0,1,1,0,0,1,0,1,0,0
"4567",15.05,14,47,1,40,0,64,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"4568",8.75,9,39,1,40,0,50,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"4569",19.23,13,34,1,40,1,50,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4570",23,12,34,1,40,0,49,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"4571",21.92,21,18,1,52,0,39,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"4572",12.5,14,26,1,40,0,44,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4573",6.5,10,21,0,30,2,33,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"4574",27.27,14,23,1,55,2,40,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4575",26.45,21,38,1,40,0,60,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4576",36.05,16,40,1,40,0,59,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4577",40.38,18,34,1,60,0,54,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"4578",16.83,13,9,1,40,0,25,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"4579",16.8,12,22,1,50,0,37,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4580",27.88,13,37,1,40,0,53,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4581",15.8,12,27,1,40,0,42,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"4582",12.5,12,20,1,40,0,35,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"4583",23.55,16,28,1,40,0,47,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4584",17,13,38,1,40,0,54,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"4585",26.67,21,30,1,45,0,52,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4586",22.7,16,11,1,50,0,30,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"4587",11.75,12,8,1,40,0,23,0,0,1,1,0,0,1,0,1,0,0,1,0,0
"4588",8.04,13,10,0,30,0,26,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"4589",17.8,13,13,1,40,0,29,1,0,1,1,0,0,1,1,0,0,0,1,0,0
"4590",19.23,16,32,1,37,0,51,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"4591",32.5,16,36,1,40,0,55,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4592",6.88,13,9,1,40,0,25,1,0,1,0,1,0,0,0,1,0,0,1,0,0
"4593",15,16,6,1,37,0,25,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"4594",15,12,19,1,48,0,34,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4595",21.67,12,28,1,52,2,43,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"4596",18.09,13,27,1,47,0,43,0,1,1,1,0,0,1,1,0,0,0,1,0,0
"4597",8.65,12,28,1,40,1,43,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"4598",9.73,16,11,0,30,1,30,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4599",52.45,16,31,1,45,0,50,1,0,1,1,0,0,1,0,1,0,0,1,0,0
"4600",10,16,5,1,40,1,24,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"4601",10,9,21,1,40,3,32,1,0,0,0,0,0,0,0,1,0,0,1,0,0
